timestamp,agent.name,rule.description,rule.level,rule.id
"Jan 8, 2026 @ 13:17:55.214",ubuntu-devangs,Wazuh agent started.,3,503
"Jan 8, 2026 @ 13:15:54.434",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 13:14:38.616",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 13:14:38.616",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 13:14:38.616",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 13:14:30.586",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 13:14:30.586",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 13:14:30.586",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 13:14:30.265",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:10:17.487",wazuh-server,SCA summary: CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Score less than 50% (44),7,19004
"Jan 8, 2026 @ 13:10:08.843",wazuh-server,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure message of the day is configured properly.: Status changed from failed to passed,3,19010
"Jan 8, 2026 @ 13:10:02.926",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 13:09:57.895",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:09:57.895",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:09:57.895",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:09:53.931",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 13:07:27.837",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 13:07:27.837",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 13:07:27.837",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 13:07:27.649",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:07:27.649",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:07:27.649",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:07:27.649",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:05:52.547",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 13:05:49.549",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:05:49.549",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:05:49.549",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 13:05:43.569",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 13:04:38.391",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 13:03:18.181",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 13:03:18.181",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 13:00:05.697",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 13:00:05.697",wazuh-server,sshd: authentication success.,3,5715
"Jan 8, 2026 @ 12:52:24.030",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 12:47:53.846",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:47:53.846",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:47:53.846",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:47:47.840",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:47:43.823",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:47:43.823",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:47:31.793",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:47:31.793",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:47:31.793",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:47:19.786",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:47:19.786",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:47:19.786",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:47:03.776",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:47:03.776",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:47:03.776",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:47:01.628",wazuh-server,SCA summary: CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Score less than 50% (43),7,19004
"Jan 8, 2026 @ 12:46:52.957",wazuh-server,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure message of the day is configured properly.: Status changed from passed to failed,9,19011
"Jan 8, 2026 @ 12:46:43.769",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 12:46:41.769",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 12:46:41.768",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 12:46:31.578",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 12:46:31.578",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 12:46:31.578",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 12:46:31.498",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 12:46:23.664",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 11:15:57.601",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:15:57.584",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:15:47.580",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:15:00.550",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 11:15:00.550",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 11:14:55.526",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:14:55.526",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:14:51.551",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 11:14:51.551",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 11:13:00.612",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:13:00.612",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:11:50.509",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:11:50.509",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:11:50.509",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:11:50.509",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:11:50.314",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:50.314",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:42.500",wazuh-server,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 11:11:42.500",wazuh-server,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 11:11:40.495",wazuh-server,unix_chkpwd: Password check failed.,5,5557
"Jan 8, 2026 @ 11:11:40.495",wazuh-server,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 11:11:40.495",wazuh-server,unix_chkpwd: Password check failed.,5,5557
"Jan 8, 2026 @ 11:11:40.495",wazuh-server,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 11:11:16.598",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 11:11:16.598",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:15.683",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 11:11:07.697",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 11:11:07.697",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 11:08:22.871",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:08:22.871",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:08:16.865",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:08:16.865",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:08:16.865",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:08:16.865",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:05:40.694",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:05:40.694",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:05:20.670",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:05:20.670",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:05:20.670",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:05:20.670",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:00:34.187",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 11:00:26.181",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:56:01.616",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:56:01.616",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:56:01.616",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:56:01.616",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:56:01.615",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:56:01.615",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:55:46.439",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 10:55:46.439",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:45.527",wazuh-server,Auditd: SELinux permission check.,3,80730
"Jan 8, 2026 @ 10:55:41.596",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:55:41.596",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:55:37.556",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:55:37.556",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:24:44.344",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:24:44.344",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:24:42.343",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:24:42.343",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:24:42.343",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:24:42.343",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:24:22.310",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:24:22.310",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:24:20.303",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:24:20.303",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:24:20.302",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:24:20.302",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:23:57.320",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 10:23:57.320",wazuh-server,Wazuh server started.,3,502
"Jan 8, 2026 @ 10:23:52.290",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:23:52.290",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:23:48.310",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:23:48.310",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:23:15.759",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:23:15.759",wazuh-server,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Jan 8, 2026 @ 10:22:01.814",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:22:01.814",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:21:39.801",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:21:39.801",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:21:39.801",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:21:39.801",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:20:49.676",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:20:49.676",wazuh-server,PAM: Login session closed.,3,5502
"Jan 8, 2026 @ 10:20:47.676",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:20:47.676",wazuh-server,PAM: Login session opened.,3,5501
"Jan 8, 2026 @ 10:20:47.675",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:20:47.675",wazuh-server,Successful sudo to ROOT executed.,3,5402
"Jan 8, 2026 @ 10:20:36.381",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.381",jamod-win10,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.381",jamod-win10,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.381",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.380",ubuntu-devangs,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.380",ubuntu-devangs,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 09:56:25.070",aditys-agent,Name resolution for the name v20.events.data.microsoft.com timed out,5,61109
"Jan 8, 2026 @ 09:56:25.070",aditys-agent,Name resolution for the name v20.events.data.microsoft.com timed out,5,61109
"Jan 8, 2026 @ 09:51:26.426",aditys-agent,Name resolution for the name client.wns.windows.com timed out,5,61109
"Jan 8, 2026 @ 09:51:26.426",aditys-agent,Name resolution for the name client.wns.windows.com timed out,5,61109
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.996",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.990",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.990",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:50:44.989",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.988",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.983",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.983",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.981",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.981",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.980",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.972",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.972",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:50:44.971",ubuntu-devangs,Multiple authentication failures.,10,40111
