timestamp,agent.name,rule.description,rule.level,rule.id
"Jan 9, 2026 @ 10:41:20.105",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:20.077",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:20.063",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:20.049",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:20.040",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:20.029",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:20.021",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.297",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.279",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.268",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.260",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.232",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.223",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.201",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.189",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.170",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.156",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.138",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.123",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.109",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.102",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.077",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.069",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.044",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.029",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.016",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:19.001",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:19.001",aditys-agent,Registry Value Entry Added to the System,5,752
"Jan 9, 2026 @ 10:41:18.993",aditys-agent,Registry Key Entry Added to the System,5,598
"Jan 9, 2026 @ 10:41:18.689",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:18.676",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.672",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.666",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.663",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.658",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.564",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.563",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.560",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.555",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.420",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.372",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.365",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.223",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.124",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.118",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:18.117",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:18.110",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:17.858",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:17.843",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:17.834",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:17.824",aditys-agent,Registry Value Integrity Checksum Changed,5,750
"Jan 9, 2026 @ 10:41:17.813",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:12.081",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:11.890",aditys-agent,Registry Key Integrity Checksum Changed,5,594
"Jan 9, 2026 @ 10:41:10.538",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 9, 2026 @ 10:41:10.520",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 9, 2026 @ 10:41:10.471",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 9, 2026 @ 10:41:09.859",aditys-agent,Service startup type was changed,3,61104
"Jan 9, 2026 @ 10:41:09.750",aditys-agent,Service startup type was changed,3,61104
"Jan 9, 2026 @ 10:41:09.686",aditys-agent,Service startup type was changed,3,61104
"Jan 9, 2026 @ 10:41:09.686",aditys-agent,Service startup type was changed,3,61104
"Jan 8, 2026 @ 16:17:27.923",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 15:47:49.075",aditys-agent,Service startup type was changed,3,61104
"Jan 8, 2026 @ 14:23:28.518",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 14:23:28.516",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 14:23:28.516",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 14:23:28.516",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 14:23:28.076",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 14:23:28.040",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 10:20:36.381",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 10:20:36.381",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 8, 2026 @ 09:56:25.070",aditys-agent,Name resolution for the name v20.events.data.microsoft.com timed out,5,61109
"Jan 8, 2026 @ 09:56:25.070",aditys-agent,Name resolution for the name v20.events.data.microsoft.com timed out,5,61109
"Jan 8, 2026 @ 09:51:26.426",aditys-agent,Name resolution for the name client.wns.windows.com timed out,5,61109
"Jan 8, 2026 @ 09:51:26.426",aditys-agent,Name resolution for the name client.wns.windows.com timed out,5,61109
"Jan 8, 2026 @ 09:40:42.023",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 09:40:42.023",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 09:35:32.257",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 09:35:32.257",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 09:32:49.645",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 09:32:49.645",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.642",aditys-agent,The VSS service is shutting down due to idle timeout.,5,60702
"Jan 8, 2026 @ 08:16:28.642",aditys-agent,The VSS service is shutting down due to idle timeout.,5,60702
"Jan 8, 2026 @ 08:16:28.610",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.610",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.579",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.579",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.551",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.551",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.533",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.533",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.488",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.488",aditys-agent,Windows application error event.,9,60602
"Jan 8, 2026 @ 08:16:28.466",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.466",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.407",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.407",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.346",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.346",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.313",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.313",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.282",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.282",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.251",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.251",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.221",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:28.221",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:27.188",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:27.188",aditys-agent,Software protection service scheduled successfully.,3,60642
"Jan 8, 2026 @ 08:16:17.267",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.267",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.253",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.253",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.236",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.236",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.220",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.220",aditys-agent,Non service account logged off.,3,67023
"Jan 8, 2026 @ 08:16:17.205",aditys-agent,Special privileges assigned to new logon.,3,67028
"Jan 8, 2026 @ 08:16:17.205",aditys-agent,Special privileges assigned to new logon.,3,67028
"Jan 8, 2026 @ 08:16:17.191",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.191",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.174",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.174",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.142",aditys-agent,User account changed,8,60110
"Jan 8, 2026 @ 08:16:17.142",aditys-agent,User account changed,8,60110
"Jan 8, 2026 @ 08:16:17.095",aditys-agent,Special privileges assigned to new logon.,3,67028
"Jan 8, 2026 @ 08:16:17.095",aditys-agent,Special privileges assigned to new logon.,3,67028
"Jan 8, 2026 @ 08:16:17.082",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.082",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.064",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.064",aditys-agent,Non network or service local logon.,3,67022
"Jan 8, 2026 @ 08:16:17.033",aditys-agent,User account changed,8,60110
"Jan 8, 2026 @ 08:16:17.033",aditys-agent,User account changed,8,60110
"Jan 8, 2026 @ 08:16:12.412",aditys-agent,Wazuh agent started.,3,503
"Jan 8, 2026 @ 08:16:12.412",aditys-agent,Wazuh agent started.,3,503
